id,f1,auc,ap,acc,bacc,prec,rec,jac,n,scope,scope_class,scope_subclass,ec,ec_class,ec_subclass,organism,reign
3cic_2,0.6407766990291263,0.91268987767173,0.7288953837185689,0.9048843187660668,0.8447035891920958,0.55,0.7674418604651163,0.4714285714285714,389,b.50.1.2,b,b.50,3.4.23.46,3,3.4,Homo sapiens,Eukaryota
4kx6_2,0.6424870466321243,0.9558655711514321,0.7398702357404755,0.8804159445407279,0.8882517402715965,0.5,0.8985507246376812,0.4732824427480916,577,,-,-,1.3.5.1,1,1.3,Escherichia coli,Bacteria
2bw7_1,0.15384615384615385,0.7865195490525305,0.08391236725340655,0.8307692307692308,0.6922523386903334,0.08955223880597014,0.5454545454545454,0.08333333333333333,780,l.1.1.1,l,l.1,2.7.13.3,2,2.7,Limnospira platensis,Bacteria
3zyu_1,0.5757575757575758,0.8806042884990253,0.5052035472457848,0.7795275590551181,0.8703703703703703,0.40425531914893614,1.0,0.40425531914893614,127,l.1.1.1,l,l.1,,-,-,Homo sapiens,Eukaryota
4bw1_1,0.5454545454545454,0.9138634046890927,0.5403649025650062,0.7637795275590551,0.8623853211009174,0.375,1.0,0.375,127,l.1.1.1,l,l.1,,-,-,Homo sapiens,Eukaryota
3cib_1,0.5961538461538461,0.8916256157635467,0.7055266170476606,0.8923076923076924,0.8245073891625616,0.5,0.7380952380952381,0.4246575342465753,390,b.50.1.2,b,b.50,3.4.23.46,3,3.4,Homo sapiens,Eukaryota
2qn7_1,0.5454545454545454,0.9611486486486486,0.6326856555752615,0.937888198757764,0.8774106137387387,0.410958904109589,0.8108108108108109,0.375,805,c.87.1.4,c,c.87,2.4.1.1,2,2.4,Oryctolagus cuniculus,Eukaryota
1i36_1,0.37142857142857144,0.8472803347280335,0.29208145926823414,0.8294573643410853,0.762607355208104,0.2549019607843137,0.6842105263157895,0.22807017543859648,516,c.2.1.6,c,c.2,,-,-,Methanothermobacter thermautotrophicus,Archaea
3qtu_1,0.6105263157894737,0.9673748984093813,0.8611855705338631,0.8741496598639455,0.8761755485893417,0.46774193548387094,0.8787878787878788,0.4393939393939394,294,d.144.1.7,d,d.144,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
3t3q_3,0.3953488372093023,0.9479638009049773,0.6844137651064872,0.8876889848812095,0.8504632622279682,0.26153846153846155,0.8095238095238095,0.2463768115942029,463,a.104.1.0,a,a.104,1.14.14.-,1,1.14,Homo sapiens,Eukaryota
4fv7_1,0.8314606741573034,0.9925564909171467,0.9474369381960019,0.956140350877193,0.9754098360655737,0.7115384615384616,1.0,0.7115384615384616,342,d.144.1.7,d,d.144,2.7.11.24,2,2.7,Homo sapiens,Eukaryota
2vou_2,0.3302752293577982,0.8831193059917292,0.3104637787248683,0.8748928877463582,0.7544386057647461,0.225,0.6206896551724138,0.1978021978021978,1167,d.16.1.2,d,d.16,1.14.13.10,1,1.14,Paenarthrobacter nicotinovorans,Bacteria
4b78_1,0.5142857142857142,0.9655945419103313,0.70765835172832,0.8629032258064516,0.8798245614035087,0.36,0.9,0.34615384615384615,372,b.50.1.2,b,b.50,3.4.23.46,3,3.4,Homo sapiens,Eukaryota
1rkp_1,0.5277777777777778,0.9640893470790378,0.6653794409191868,0.8906752411575563,0.9182989690721649,0.36538461538461536,0.95,0.3584905660377358,311,a.211.1.2,a,a.211,3.1.4.35,3,3.1,Homo sapiens,Eukaryota
2wdq_2,0.19428571428571428,0.8313063063063063,0.16422835716659367,0.6961206896551724,0.7695945945945946,0.10967741935483871,0.85,0.10759493670886076,464,f.21.2.2,f,f.21,1.3.5.1,1,1.3,Escherichia coli,Bacteria
3ftz_1,0.33962264150943394,0.8558452792881859,0.2816286088242149,0.8844884488448845,0.7695254572417203,0.23076923076923078,0.6428571428571429,0.20454545454545456,606,,-,-,3.3.2.6,3,3.3,Homo sapiens,-
4aj4_2,0.3146067415730337,0.8171487603305785,0.3191017358520325,0.8151515151515152,0.7321428571428572,0.208955223880597,0.6363636363636364,0.18666666666666668,330,,-,-,1.1.1.27,1,1.1,Rattus norvegicus,-
3oqk_2,0.46601941747572817,0.9261729790842284,0.7047603886348952,0.8353293413173652,0.8318258903335218,0.32432432432432434,0.8275862068965517,0.3037974683544304,334,b.50.1.2,b,b.50,3.4.23.15,3,3.4,Homo sapiens,Eukaryota
3fuf_1,0.2222222222222222,0.7925407925407926,0.11666864395273639,0.8616144975288303,0.7094794094794095,0.13953488372093023,0.5454545454545454,0.125,607,,-,-,3.3.2.6,3,3.3,Homo sapiens,-
4cjk_2,0.039603960396039604,0.3645833333333333,0.061463785181177025,0.6722972972972973,0.40379901960784315,0.025974025974025976,0.08333333333333333,0.020202020202020204,296,c.55.3.2,c,c.55,2.7.7.49,2,2.7,Human immunodeficiency virus,Viruses
4gdy_2,0.4720496894409938,0.940019638863128,0.37458198164322987,0.8991696322657177,0.8647373302056626,0.33043478260869563,0.8260869565217391,0.3089430894308943,843,l.1.1.1,l,l.1,2.6.1.39,2,2.6,Homo sapiens,Eukaryota
4a7a_1,0.2916666666666667,0.8853472109286062,0.36804914813272777,0.7955911823647295,0.8013091559603187,0.17796610169491525,0.8076923076923077,0.17073170731707318,499,,-,-,1.4.3.21,1,1.4,Homo sapiens,-
3ryf_2,0.5826771653543307,0.9700854700854701,0.7935499527234147,0.9385863267670915,0.8923715173715174,0.4457831325301205,0.8409090909090909,0.4111111111111111,863,,-,-,,-,-,Ovis aries,-
2ohr_1,0.4791666666666667,0.9617045454545454,0.6333081735113277,0.8673740053050398,0.8918181818181818,0.323943661971831,0.92,0.3150684931506849,377,b.50.1.2,b,b.50,3.4.23.46,3,3.4,Homo sapiens,Eukaryota
1oe5_1,0.36585365853658536,0.917251051893408,0.2683712274628979,0.8934426229508197,0.77877512856475,0.2542372881355932,0.6521739130434783,0.22388059701492538,488,,-,-,3.2.2.-,3,3.2,Xenopus laevis,-
2g27_2,0.36486486486486486,0.8681942171303874,0.2925643654713431,0.8567073170731707,0.7378068739770867,0.2621359223300971,0.6,0.2231404958677686,656,b.50.1.2,b,b.50,3.4.23.15,3,3.4,Homo sapiens,Eukaryota
2ieg_2,0.015873015873015872,0.8171201136108828,0.05286336127140312,0.9228855721393034,0.48579863965916736,0.010869565217391304,0.029411764705882353,0.008,1608,c.87.1.4,c,c.87,2.4.1.1,2,2.4,Oryctolagus cuniculus,Eukaryota
2hmo_1,0.3103448275862069,0.9442912689996465,0.44895299726339144,0.8746081504702194,0.8303287380699894,0.1935483870967742,0.782608695652174,0.1836734693877551,638,,-,-,1.14.12.12,1,1.14,Pseudomonas sp.,-
2fdv_1,0.09090909090909091,0.8587845042056628,0.0742108328051639,0.9784714747039828,0.5383011491529439,0.09523809523809523,0.08695652173913043,0.047619047619047616,1858,a.104.1.0,a,a.104,1.14.14.-,1,1.14,Homo sapiens,Eukaryota
2uzd_2,0.29333333333333333,0.8413878562577448,0.21071519939596892,0.9520795660036167,0.6675340768277571,0.24444444444444444,0.36666666666666664,0.171875,1106,d.144.1.7,d,d.144,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
4aj2_1,0.16279069767441862,0.7692834322227293,0.14091141720312572,0.7798165137614679,0.6461661341853036,0.09722222222222222,0.5,0.08860759493670886,327,d.162.1.1,d,d.162,1.1.1.27,1,1.1,Rattus norvegicus,Eukaryota
4ma6_1,0.3076923076923077,0.7533398501140437,0.2524056039411398,0.7115384615384616,0.6650374714890843,0.20618556701030927,0.6060606060606061,0.18181818181818182,312,d.129.3.0,d,d.129,,-,-,Arachis hypogaea,Eukaryota
2vtm_1,0.4367816091954023,0.9965041755680715,0.9233305030294601,0.8310344827586207,0.9095940959409594,0.27941176470588236,1.0,0.27941176470588236,290,,-,-,2.7.11.22,2,2.7,Homo sapiens,-
3fun_1,0.3728813559322034,0.8522300859734955,0.4406428962552122,0.8778877887788779,0.7454519545907947,0.2716049382716049,0.5945945945945946,0.22916666666666666,606,d.92.1.13,d,d.92,3.3.2.6,3,3.3,Homo sapiens,Eukaryota
1w51_1,0.36477987421383645,0.7819548872180452,0.5002392046876477,0.7299465240641712,0.7446741854636592,0.2396694214876033,0.7631578947368421,0.2230769230769231,374,b.50.1.2,b,b.50,3.4.23.46,3,3.4,Homo sapiens,Eukaryota
1g3m_1,0.22807017543859648,0.7780093469748643,0.19002336060762945,0.8469565217391304,0.6582038651004168,0.15294117647058825,0.4482758620689655,0.12871287128712872,575,c.37.1.5,c,c.37,2.8.2.4,2,2.8,Homo sapiens,Eukaryota
1c8k_1,0.12371134020618557,0.7431761786600496,0.06630031955206067,0.8975903614457831,0.5834367245657568,0.0821917808219178,0.25,0.06593406593406594,830,c.87.1.4,c,c.87,2.4.1.1,2,2.4,Oryctolagus cuniculus,Eukaryota
2xkc_1,0.6575342465753424,0.9803720771462707,0.8926802423801175,0.8975409836065574,0.8937532002048131,0.5217391304347826,0.8888888888888888,0.4897959183673469,244,l.1.1.1,l,l.1,2.7.11.1,2,2.7,Homo sapiens,Eukaryota
2yvl_4,0.47368421052631576,0.9099846390168971,0.6987934413465835,0.757085020242915,0.8186635944700461,0.32142857142857145,0.9,0.3103448275862069,247,c.66.1.0,c,c.66,2.1.1.220,2,2.1,Aquifex aeolicus,Bacteria
3p93_2,0.3559322033898305,0.9559937611408199,0.30989597903620675,0.9015544041450777,0.8887032085561497,0.22340425531914893,0.875,0.21649484536082475,772,l.1.1.1,l,l.1,4.2.1.39,4,4.2,Chromohalobacter israelensis,Bacteria
3o5t_1,0.22857142857142856,0.8370173887415266,0.16895711721174664,0.7949367088607595,0.7338638373121131,0.13793103448275862,0.6666666666666666,0.12903225806451613,395,d.58.5.1,d,d.58,3.2.2.24,3,3.2,Azospirillum brasilense,Bacteria
3h1j_2,0.4550898203592814,0.910272536687631,0.4998801822657024,0.8417391304347827,0.8429769392033544,0.3114754098360656,0.8444444444444444,0.29457364341085274,575,f.32.1.0,f,f.32,1.10.2.2,1,1.10,Gallus gallus,Eukaryota
2vz6_2,0.42696629213483145,0.911808484247085,0.33746510733150875,0.9128205128205128,0.7907157032994294,0.31666666666666665,0.6551724137931034,0.2714285714285714,585,l.1.1.1,l,l.1,2.7.11.17,2,2.7,Homo sapiens,Eukaryota
4was_1,0.23357664233576642,0.8451856246821495,0.18305326320701218,0.8557692307692307,0.6726140023732836,0.1553398058252427,0.47058823529411764,0.1322314049586777,728,c.2.1.1,c,c.2,1.3.1.104,1,1.3,Candida tropicalis,Eukaryota
1pvs_2,0.0,0.4882527372262774,0.02717382264262537,0.8634751773049646,0.4443430656934307,0.0,0.0,0.0,564,,-,-,3.2.2.21,3,3.2,Escherichia coli,-
4ejg_3,0.3333333333333333,0.9183914843287995,0.5970270833166718,0.8793103448275862,0.811117681845062,0.2153846153846154,0.7368421052631579,0.2,464,a.104.1.0,a,a.104,1.14.14.1,1,1.14,Homo sapiens,Eukaryota
3uli_1,0.6222222222222222,0.9772135416666666,0.928428868540254,0.8811188811188811,0.9041666666666667,0.4666666666666667,0.9333333333333333,0.45161290322580644,286,d.144.1.7,d,d.144,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
2fdy_1,0.14285714285714285,0.8658162001486251,0.09034224762342861,0.9741518578352181,0.58273470398811,0.11764705882352941,0.18181818181818182,0.07692307692307693,1857,a.104.1.0,a,a.104,1.14.14.-,1,1.14,Homo sapiens,Eukaryota
1gz8_1,0.5263157894736842,0.9867424242424242,0.9242302483093543,0.8448275862068966,0.8974358974358975,0.36231884057971014,0.9615384615384616,0.35714285714285715,290,d.144.1.7,d,d.144,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
2yvw_1,0.6909090909090909,0.9581668625146886,0.7717180647181261,0.9182692307692307,0.8779083431257344,0.59375,0.8260869565217391,0.5277777777777778,416,d.68.2.0,d,d.68,2.5.1.7,2,2.5,Aquifex aeolicus,Bacteria
4bcq_2,0.5434782608695652,0.9584905660377359,0.8187755072276691,0.8561643835616438,0.8874912648497555,0.38461538461538464,0.9259259259259259,0.373134328358209,292,l.1.1.1,l,l.1,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
3rah_1,0.6746987951807228,0.9905793025871765,0.913275204207161,0.9042553191489362,0.9468503937007874,0.509090909090909,1.0,0.509090909090909,282,d.144.1.7,d,d.144,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
2qrq_1,0.48598130841121495,0.9673678084469571,0.5977703249375134,0.9318463444857497,0.8871383438643166,0.34210526315789475,0.8387096774193549,0.32098765432098764,807,c.87.1.4,c,c.87,2.4.1.1,2,2.4,Oryctolagus cuniculus,Eukaryota
1oe6_1,0.3305785123966942,0.8595281608240571,0.33515299683627237,0.8343558282208589,0.8036218640970261,0.21052631578947367,0.7692307692307693,0.19801980198019803,489,,-,-,3.2.2.-,3,3.2,Xenopus laevis,-
2hzi_1,0.4740740740740741,0.9360999103942652,0.49457428429227557,0.8665413533834586,0.8769041218637992,0.32323232323232326,0.8888888888888888,0.3106796116504854,532,d.144.1.7,d,d.144,2.7.10.2,2,2.7,Homo sapiens,Eukaryota
1fvv_1,0.3050847457627119,0.8323051199261993,0.26111981356297126,0.9632616487455197,0.6323224169741697,0.3333333333333333,0.28125,0.18,1116,d.144.1.7,d,d.144,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
4ks7_1,0.6476190476190476,0.9905462184873949,0.938472213640674,0.8706293706293706,0.9265873015873016,0.4788732394366197,1.0,0.4788732394366197,286,d.144.1.0,d,d.144,2.7.11.1,2,2.7,Homo sapiens,Eukaryota
3o03_1,0.6825396825396826,0.963317384370016,0.8751769297691597,0.84251968503937,0.8868686868686869,0.5308641975308642,0.9555555555555556,0.5180722891566265,254,c.2.1.0,c,c.2,,-,-,-,Bacteria
3t3i_1,0.5370370370370371,0.9706641366223909,0.6267774448803379,0.9381953028430161,0.897438330170778,0.3918918918918919,0.8529411764705882,0.3670886075949367,809,c.87.1.4,c,c.87,2.4.1.1,2,2.4,Oryctolagus cuniculus,Eukaryota
2uzf_1,0.2857142857142857,0.8350515463917526,0.31702934205708133,0.7485493230174082,0.7784149484536083,0.17333333333333334,0.8125,0.16666666666666666,517,c.14.1.0,c,c.14,4.1.3.36,4,4.1,Staphylococcus aureus,Bacteria
4fkw_1,0.691358024691358,0.9720171006607072,0.8581837312560554,0.9107142857142857,0.9074361963984972,0.56,0.9032258064516129,0.5283018867924528,280,d.144.1.7,d,d.144,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
4oex_1,0.625,0.9614976101964949,0.7979606797261548,0.898989898989899,0.8962426978226234,0.4807692307692308,0.8928571428571429,0.45454545454545453,297,l.1.1.1,l,l.1,3.1.4.35,3,3.1,Homo sapiens,Eukaryota
1tkb_1,0.2937853107344633,0.9144325681911103,0.22570337485785927,0.9078171091445427,0.7908124525436598,0.18840579710144928,0.6666666666666666,0.17218543046357615,1356,c.48.1.1,c,c.48,2.2.1.1,2,2.2,Saccharomyces cerevisiae,Eukaryota
4nt0_1,0.34710743801652894,0.873015873015873,0.24696512919469232,0.8145539906103286,0.7974101921470342,0.22340425531914893,0.7777777777777778,0.21,426,c.1.2.3,c,c.1,4.1.1.23,4,4.1,Methanothermobacter thermautotrophicus,Archaea
2c6m_1,0.5869565217391305,0.9637179487179488,0.807410822336544,0.8689655172413793,0.8826923076923077,0.43548387096774194,0.9,0.4153846153846154,290,d.144.1.7,d,d.144,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
2c69_1,0.5918367346938775,0.9797709923664123,0.9015706460437535,0.863013698630137,0.9089058524173028,0.4264705882352941,0.9666666666666667,0.42028985507246375,292,d.144.1.7,d,d.144,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
4aj1_2,0.29545454545454547,0.8444745303773904,0.3044131400266445,0.8121212121212121,0.7520731088170587,0.18840579710144928,0.6842105263157895,0.17333333333333334,330,,-,-,1.1.1.27,1,1.1,Rattus norvegicus,-
4fm8_1,0.41904761904761906,0.8767399267399267,0.5214613368342893,0.8451776649746193,0.7938644688644688,0.29333333333333333,0.7333333333333333,0.26506024096385544,394,l.1.1.1,l,l.1,3.4.23.46,3,3.4,Homo sapiens,Eukaryota
1lho_1,0.4742268041237113,0.7974316487158244,0.4848621819664487,0.7102272727272727,0.6973902236951119,0.36507936507936506,0.6764705882352942,0.3108108108108108,176,b.29.1.4,b,b.29,,-,-,Homo sapiens,Eukaryota
1lol_2,0.36220472440944884,0.8678601875532821,0.28368652006621803,0.80622009569378,0.8274604527801459,0.23,0.8518518518518519,0.22115384615384615,418,c.1.2.3,c,c.1,4.1.1.23,4,4.1,Methanothermobacter thermautotrophicus,Archaea
2r3q_1,0.4482758620689655,0.934375,0.7701001425033339,0.7762237762237763,0.8161458333333333,0.3023255813953488,0.8666666666666667,0.28888888888888886,286,d.144.1.7,d,d.144,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
3oqf_1,0.49122807017543857,0.9368678803364208,0.7548153245522514,0.8263473053892215,0.8608538273182157,0.3373493975903614,0.9032258064516129,0.32558139534883723,334,b.50.1.2,b,b.50,3.4.23.15,3,3.4,Homo sapiens,Eukaryota
2b55_1,0.7142857142857143,0.9852534562211982,0.9111176981301721,0.9130434782608695,0.9369321922317314,0.5660377358490566,0.967741935483871,0.5555555555555556,276,d.144.1.7,d,d.144,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
2gd0_2,0.2463768115942029,0.7374942232991517,0.15762452790964598,0.9265536723163842,0.6212232866617539,0.21518987341772153,0.288135593220339,0.14049586776859505,1416,c.123.1.1,c,c.123,5.1.99.4,5,5.1,Mycobacterium tuberculosis,Bacteria
2hmy_1,0.464,0.8816502710299137,0.44480526065315135,0.7951070336391437,0.8206685404537242,0.31868131868131866,0.8529411764705882,0.3020833333333333,327,c.66.1.26,c,c.66,2.1.1.37,2,2.1,Haemophilus parahaemolyticus,Bacteria
3ms2_1,0.0,0.6379113924050632,0.03230465537679976,0.8876543209876543,0.4550632911392405,0.0,0.0,0.0,810,,-,-,2.4.1.1,2,2.4,Oryctolagus cuniculus,-
3sqq_1,0.6506024096385542,0.9764857881136951,0.8946246426535229,0.8993055555555556,0.8996124031007753,0.5094339622641509,0.9,0.48214285714285715,288,d.144.1.7,d,d.144,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
1g16_3,0.3076923076923077,0.8764735772357723,0.4105107620610758,0.8469860896445132,0.7713922764227642,0.1981981981981982,0.6875,0.18181818181818182,647,c.37.1.8,c,c.37,,-,-,Saccharomyces cerevisiae,Eukaryota
2uzb_2,0.3880597014925373,0.8782230506368437,0.30519987438288154,0.9628286491387126,0.7054830692761727,0.35135135135135137,0.43333333333333335,0.24074074074074073,1103,d.144.1.7,d,d.144,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
4aoj_3,0.673469387755102,0.9839181286549707,0.8979793136476043,0.8773946360153256,0.9298245614035088,0.5076923076923077,1.0,0.5076923076923077,261,d.144.1.0,d,d.144,2.7.10.1,2,2.7,Homo sapiens,Eukaryota
2hyy_4,0.17094017094017094,0.7814183588893493,0.1475646074426065,0.9079696394686907,0.5976222544550353,0.12658227848101267,0.2631578947368421,0.09345794392523364,1054,l.1.1.1,l,l.1,2.7.10.2,2,2.7,Homo sapiens,Eukaryota
3kic_1,0.1686746987951807,0.8561100239182432,0.1069528595153217,0.9336538461538462,0.6660687105892585,0.1076923076923077,0.3888888888888889,0.09210526315789473,1040,,-,-,,-,-,Adeno-associated virus 3b,-
1mx5_3,0.5102040816326531,0.9485806451612904,0.4937644952650989,0.9096045197740112,0.861225806451613,0.373134328358209,0.8064516129032258,0.3424657534246575,531,,-,-,3.1.1.1,3,3.1,Homo sapiens,-
4fco_1,0.5862068965517241,0.9052433281004709,0.7332334203068158,0.8716577540106952,0.7961695447409733,0.5074626865671642,0.6938775510204082,0.4146341463414634,374,b.50.1.2,b,b.50,3.4.23.46,3,3.4,Homo sapiens,Eukaryota
4fsl_1,0.49056603773584906,0.8669673947451725,0.5517228699788108,0.8604651162790697,0.7984330484330484,0.37142857142857144,0.7222222222222222,0.325,387,b.50.1.2,b,b.50,3.4.23.46,3,3.4,Homo sapiens,Eukaryota
4ba5_1,0.32,0.9569225251076041,0.4383423631458784,0.8407494145199064,0.888880918220947,0.1927710843373494,0.9411764705882353,0.19047619047619047,854,c.67.1.0,c,c.67,2.6.1.62,2,2.6,Chromobacterium violaceum,Bacteria
2j9m_1,0.5609756097560976,0.9825697211155378,0.8416695631527287,0.8690909090909091,0.9094455511288181,0.39655172413793105,0.9583333333333334,0.3898305084745763,275,d.144.1.7,d,d.144,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
3zcm_2,0.0392156862745098,0.35774886877828055,0.06534826628906686,0.6711409395973155,0.4024321266968326,0.02631578947368421,0.07692307692307693,0.02,298,c.55.3.2,c,c.55,2.7.7.49,2,2.7,Human immunodeficiency virus,Viruses
4cgh_2,0.018867924528301886,0.30672141119221413,0.05585485904715941,0.6510067114093959,0.3730231143552311,0.012195121951219513,0.041666666666666664,0.009523809523809525,298,c.55.3.2,c,c.55,2.7.7.49,2,2.7,Human immunodeficiency virus,Viruses
3qu0_1,0.5176470588235295,0.9593857634902411,0.8052507777509296,0.8605442176870748,0.8540470723306544,0.3728813559322034,0.8461538461538461,0.3492063492063492,294,d.144.1.7,d,d.144,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
4asg_1,0.7010309278350515,0.977715003138732,0.9069992310478802,0.863849765258216,0.8959510357815442,0.5573770491803278,0.9444444444444444,0.5396825396825397,213,d.122.1.1,d,d.122,,-,-,Saccharomyces cerevisiae,Eukaryota
4fri_1,0.5420560747663551,0.9631578947368421,0.6594338326567505,0.8682795698924731,0.9131578947368422,0.37662337662337664,0.9666666666666667,0.3717948717948718,372,b.50.1.2,b,b.50,3.4.23.46,3,3.4,Homo sapiens,Eukaryota
4hxm_1,0.6229508196721312,0.9117520447696945,0.6816600700034482,0.8145161290322581,0.8189840723202755,0.5,0.8260869565217391,0.4523809523809524,124,l.1.1.1,l,l.1,,-,-,Homo sapiens,Eukaryota
4bcp_1,0.5934065934065934,0.9730578712093754,0.886314551203371,0.8758389261744967,0.8736861181587532,0.45,0.8709677419354839,0.421875,298,l.1.1.1,l,l.1,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
1mmg_1,0.384,0.8831698734745826,0.37614220317628483,0.8960863697705803,0.7709815078236131,0.27586206896551724,0.631578947368421,0.2376237623762376,741,c.37.1.9,c,c.37,3.6.1.32,3,3.6,Dictyostelium discoideum,Eukaryota
3ftx_1,0.32075471698113206,0.8009499136442141,0.18791335255649955,0.8813838550247117,0.7508943992104613,0.21794871794871795,0.6071428571428571,0.19101123595505617,607,d.92.1.13,d,d.92,3.3.2.6,3,3.3,Homo sapiens,Eukaryota
